26,0.3846572,0.397484,0.4221549,0.45680773,0.44604865,0.41746459,0.50020036,0.40971655,0.55306085,0.42901712,0.44241941,0.4579756,0.4523147,0.44042964,0.50268585,0.41678237,0.54956561,0.41564786,0.52465724,0.44304294,0.52230511,0.44252279,0.49117028,0.55433038,0.54566578,0.64113174,0.52757003,0.44764983,0.49246816,0.55761962,0.5470114,0.64344337
27,0.38577547,0.39284442,0.42162359,0.44811608,0.45026126,0.41230677,0.50106973,0.40272741,0.55348868,0.4144608,0.44664413,0.4483894,0.45126708,0.43223521,0.49961038,0.40606745,0.54762477,0.39680664,0.529113,0.43737976,0.5278818,0.43928155,0.49327605,0.56620797,0.54787713,0.65641433,0.52932675,0.44220212,0.49381811,0.56711305,0.54966874,0.65875852
28,0.38539925,0.3827593,0.42473103,0.437633,0.449368,0.40217987,0.49638084,0.39072559,0.54850459,0.37948434,0.44610292,0.44572601,0.45285816,0.42534996,0.49684469,0.40081865,0.53721766,0.38871845,0.52338871,0.43440383,0.52238876,0.43549001,0.49828137,0.56820108,0.5589572,0.65211529,0.52451427,0.44029917,0.49780265,0.56921933,0.55846149,0.65492926
29,0.38492881,0.37951206,0.42548865,0.42597743,0.45191948,0.40051384,0.50322742,0.38623169,0.55696094,0.37476817,0.44933082,0.43678457,0.45178556,0.4112528,0.49790123,0.38717988,0.54683045,0.369826,0.52795886,0.43139291,0.52782824,0.43430889,0.50690173,0.5719368,0.56474682,0.66035271,0.52685495,0.43764842,0.50464822,0.56966308,0.56237055,0.66301414
30,0.3895829,0.36227448,0.42359572,0.41792647,0.45163727,0.38447329,0.5032002,0.37639943,0.55449881,0.368123,0.44672536,0.42232776,0.45061804,0.40319957,0.49808149,0.37972961,0.54838511,0.36514277,0.52307052,0.42145774,0.52397909,0.42088337,0.51518981,0.57033891,0.57149369,0.66260541,0.52245968,0.42630052,0.51239059,0.57129868,0.56703007,0.66904177
31,0.390755,0.35274596,0.42478609,0.40763093,0.45101078,0.37362376,0.50141011,0.36547807,0.55223325,0.36947984,0.44675949,0.4029568,0.44986276,0.39541834,0.49326372,0.37457818,0.53737871,0.35669138,0.52217456,0.41403038,0.52270969,0.41321348,0.52873045,0.56525055,0.57659177,0.6766978,0.522114,0.41872483,0.52212919,0.56749157,0.57491302,0.68291771
32,0.3920474,0.34414174,0.42540482,0.39831518,0.45638577,0.35828176,0.50744253,0.35799838,0.55288505,0.37783686,0.44768728,0.39868969,0.45068346,0.38279998,0.49414966,0.36385464,0.54109986,0.34924461,0.51946369,0.40998468,0.52084984,0.4068656,0.53655786,0.55553247,0.58064279,0.66024131,0.51794212,0.41630232,0.52943671,0.55967492,0.57080694,0.6777387
33,0.39448337,0.33679392,0.42867197,0.38793882,0.45454896,0.34606812,0.50483434,0.35317565,0.54980156,0.37105684,0.446902,0.38240062,0.44812746,0.3747631,0.49198881,0.35907195,0.53889495,0.34562578,0.5161397,0.39745907,0.51903524,0.39166789,0.55509181,0.55009957,0.58824921,0.65669638,0.51388627,0.40471155,0.53975371,0.55464783,0.57403635,0.67873956
34,0.39542609,0.33317881,0.42912918,0.38214339,0.45848662,0.3420815,0.50624683,0.35424695,0.54869363,0.37317964,0.44912107,0.37669512,0.4489607,0.36788889,0.4899775,0.35675231,0.53118057,0.34748796,0.51427121,0.40224353,0.51767832,0.39679695,0.56138549,0.54073129,0.5916901,0.65222523,0.51174177,0.41081638,0.54870465,0.54707449,0.576369,0.67255824
35,0.39860671,0.32819973,0.4318639,0.37628767,0.45700731,0.34054758,0.50937835,0.35498985,0.55184294,0.37356655,0.44885783,0.36809862,0.44977099,0.36494506,0.49117842,0.35479582,0.5335541,0.35064562,0.51467328,0.39640178,0.51767316,0.39075451,0.56534893,0.53914306,0.59635307,0.64364878,0.51208145,0.40442464,0.5515346,0.54811884,0.57931066,0.66774756
36,0.40190408,0.32710016,0.43364649,0.37667093,0.46100055,0.34015657,0.51179331,0.35761777,0.55264016,0.37957341,0.45195659,0.37658159,0.45186405,0.36521489,0.49209402,0.36011102,0.53307124,0.36247626,0.51450413,0.40687247,0.51853359,0.40127099,0.56326143,0.53720155,0.59850244,0.6386406,0.51108726,0.41564128,0.54913033,0.54532073,0.58155674,0.65989732
37,0.40450783,0.32970045,0.43718667,0.37583427,0.46401313,0.34019094,0.51222035,0.36089796,0.55149864,0.38340359,0.45343295,0.36975245,0.45273541,0.36592409,0.49112107,0.36646537,0.52789155,0.36989697,0.51495559,0.40809003,0.51914453,0.40057136,0.56592107,0.53196391,0.60206653,0.63337324,0.51177002,0.41718453,0.55172311,0.54223109,0.58256912,0.65665424
38,0.40723077,0.33200454,0.43783523,0.38064054,0.46558242,0.34539698,0.50904441,0.36369005,0.54520967,0.38649284,0.45397016,0.37575984,0.45282803,0.36794522,0.48850861,0.36981254,0.5211036,0.37679788,0.51191276,0.40861778,0.51650363,0.40158845,0.56786182,0.53137439,0.60444304,0.62782329,0.50876013,0.4160874,0.55275215,0.54327174,0.5849811,0.65118887
39,0.41023274,0.33332805,0.43905938,0.38029196,0.46590999,0.34673825,0.50863445,0.36754004,0.54749111,0.38707368,0.45522851,0.36640892,0.45247522,0.37184293,0.48923075,0.3785998,0.52221129,0.38713868,0.51332526,0.41036264,0.51741822,0.40384444,0.56872685,0.52610537,0.60545593,0.62475853,0.5099774,0.41693623,0.55506906,0.53719574,0.58644649,0.64624534
40,0.41322562,0.33635549,0.43977965,0.38480975,0.46805264,0.35111403,0.51433523,0.3737187,0.55078848,0.39686716,0.45570607,0.3720788,0.45273569,0.37802313,0.48709681,0.3852846,0.5165695,0.40080975,0.51200076,0.41030833,0.51696662,0.40485843,0.5720846,0.52693065,0.60658655,0.6232764,0.50794663,0.42077639,0.55710917,0.53970689,0.58772317,0.64257913
41,0.41604343,0.33591961,0.44235469,0.38664736,0.46977779,0.35383593,0.51486931,0.37858289,0.54857895,0.40301874,0.45627262,0.37957077,0.45344031,0.38122899,0.48561936,0.39030435,0.51311312,0.41014254,0.51247654,0.41050169,0.51823405,0.40195398,0.57223129,0.52454677,0.60740172,0.61971553,0.50865953,0.42044475,0.55665583,0.53557352,0.58886005,0.63505745
42,0.41717272,0.34256284,0.44244319,0.39105096,0.47096885,0.35937282,0.51455789,0.38497807,0.54704343,0.40998571,0.45716107,0.38256138,0.45369042,0.38618401,0.4845122,0.39927212,0.51405517,0.42233542,0.51649108,0.41867527,0.52210664,0.41148282,0.57124267,0.52309948,0.60710175,0.61861426,0.5107657,0.42941428,0.55653776,0.5376179,0.58887757,0.63382338
43,0.41888132,0.34567474,0.44258939,0.39341938,0.47164867,0.36349594,0.51149979,0.39279367,0.54437776,0.42055802,0.45773363,0.38358958,0.45341999,0.39128146,0.48334449,0.40755005,0.51365449,0.43152542,0.52059322,0.42380913,0.52560472,0.41806727,0.57077616,0.52414714,0.60597357,0.6179995,0.51427719,0.43373483,0.5542771,0.53793418,0.58833432,0.63212289
44,0.42112541,0.35185302,0.44303004,0.39760612,0.47163743,0.36935543,0.51049376,0.40038292,0.54435147,0.42969147,0.45887225,0.38623523,0.45282896,0.39652672,0.48137989,0.41448593,0.51152456,0.44021786,0.51834903,0.42612546,0.5221618,0.41946771,0.56933891,0.52603174,0.60305381,0.61372752,0.5128525,0.43579665,0.55439995,0.53965903,0.58698224,0.62884992
45,0.42231237,0.35551648,0.44319878,0.40219479,0.47177783,0.37429542,0.51057833,0.40327002,0.54562408,0.43213027,0.45842215,0.39029101,0.45237419,0.40150578,0.48037997,0.42000431,0.509344,0.44725757,0.51759183,0.4282367,0.521146,0.42125306,0.56849652,0.52216075,0.60068759,0.61032613,0.51176831,0.43639161,0.552982,0.53711249,0.58603586,0.62607751
46,0.42252068,0.36072143,0.44260743,0.40699854,0.4718011,0.37940453,0.51168272,0.40857119,0.5434972,0.43989549,0.45814938,0.39657739,0.45194801,0.40689618,0.47881062,0.42746049,0.50437923,0.45460317,0.51502741,0.43263116,0.51919116,0.42554338,0.56594019,0.52317009,0.59874145,0.61235024,0.50950689,0.44161693,0.55106491,0.53625962,0.58430648,0.62387346
47,0.42318443,0.36592667,0.44236475,0.40991792,0.47113099,0.38230004,0.50807088,0.40936561,0.53811885,0.4418295,0.4576296,0.39849861,0.45173403,0.41073244,0.4786283,0.43407484,0.50457848,0.46160297,0.51522786,0.43582032,0.51891052,0.42764788,0.56547507,0.52404723,0.59752199,0.61265932,0.50900352,0.44513142,0.54955687,0.5373844,0.58211668,0.62241797
48,0.42415133,0.36942051,0.44185443,0.41237197,0.46973218,0.38517436,0.50610747,0.41190388,0.53777131,0.44600972,0.45652565,0.4012543,0.45063889,0.41351064,0.4784827,0.43768903,0.50221667,0.46679236,0.51422914,0.43676312,0.51767299,0.4296378,0.56523288,0.52146316,0.59607189,0.61023403,0.50857161,0.4475328,0.55016912,0.53288258,0.57965866,0.6193929
49,0.42516785,0.37339792,0.4431696,0.41583615,0.47094422,0.38979433,0.50531073,0.4140779,0.53566862,0.44976022,0.45755577,0.40382642,0.45009235,0.41411767,0.47173356,0.43778788,0.49536777,0.46702777,0.51387822,0.43976466,0.5172757,0.43229247,0.56335198,0.52290951,0.59365759,0.60835872,0.50801462,0.44801744,0.54797703,0.53475057,0.57632637,0.61877944
50,0.42636318,0.37759411,0.44353984,0.42014229,0.47180158,0.39442005,0.50454529,0.42166171,0.53477841,0.45342734,0.45845463,0.41092863,0.45074871,0.41970469,0.47373461,0.4444386,0.49621299,0.47618102,0.51335641,0.44820522,0.51812853,0.44093117,0.5642726,0.52477409,0.59148558,0.60779604,0.50674932,0.45718693,0.54750638,0.53724778,0.57365741,0.61804415
51,0.42837464,0.38039728,0.44366825,0.42268819,0.47009924,0.39675661,0.5029041,0.41997114,0.53142399,0.45133858,0.45814768,0.41255394,0.45118736,0.42206084,0.47244399,0.44462452,0.49478007,0.4737156,0.51173613,0.44474507,0.51546743,0.43706981,0.55835515,0.52320667,0.58996372,0.6048014,0.50571096,0.45537353,0.54297998,0.53392449,0.57170156,0.61756267
52,0.42877965,0.38245711,0.44399585,0.42196211,0.4717446,0.39681769,0.50501687,0.42312646,0.53488423,0.45320955,0.45945446,0.4103913,0.45062758,0.42230571,0.47053529,0.44410789,0.49343474,0.47355579,0.51121265,0.44707777,0.51570384,0.43932659,0.55917393,0.52340197,0.58843813,0.60194229,0.5044944,0.45650007,0.54151611,0.53404978,0.56848834,0.6123789
53,0.42997259,0.38484954,0.44450252,0.42476261,0.47231574,0.39890766,0.50555058,0.42521263,0.53574332,0.4559387,0.46026783,0.41294777,0.45079612,0.42489315,0.4695877,0.44634583,0.48841135,0.47064161,0.50924565,0.44896461,0.51459965,0.44117033,0.55826745,0.52279687,0.58656257,0.60166381,0.50217093,0.45790539,0.53922028,0.53261248,0.56592304,0.60981677
54,0.42964531,0.38924868,0.44445602,0.42673035,0.47181834,0.40098136,0.5062674,0.42670553,0.53850042,0.45638566,0.45992264,0.41554122,0.45012754,0.4266457,0.46783835,0.44646295,0.48575197,0.47164605,0.50838683,0.44930025,0.51412666,0.44275155,0.55583322,0.52373662,0.58566052,0.59968998,0.5016721,0.45797509,0.53746966,0.53254027,0.56196085,0.60923382
55,0.42870281,0.39007885,0.445944,0.4258449,0.47168999,0.40194361,0.50246568,0.42435559,0.53152858,0.45307893,0.46003698,0.4122954,0.44955964,0.42471917,0.46744221,0.44544551,0.48626389,0.47049259,0.50627873,0.44282325,0.51049327,0.43756749,0.55491897,0.51806095,0.58414865,0.5954915,0.50005702,0.45141495,0.53451185,0.53044035,0.5593643,0.60556827
56,0.42983295,0.39413517,0.44588347,0.42710902,0.47195978,0.4040995,0.5052636,0.42712821,0.53297617,0.45471049,0.45971812,0.41660375,0.44939106,0.42821077,0.46573375,0.44601,0.48311835,0.4703124,0.50538402,0.44783264,0.51114771,0.44226231,0.55360248,0.51966889,0.58268745,0.59463592,0.49833864,0.45637906,0.53276332,0.53243474,0.5551263,0.60565519
57,0.42995088,0.39554301,0.4449362,0.42891297,0.47089434,0.40597731,0.50315464,0.43034124,0.53112118,0.45687913,0.45872397,0.41742853,0.4481706,0.42808144,0.46405932,0.4467875,0.4814564,0.47008424,0.50337532,0.44912385,0.50968166,0.44419191,0.55217323,0.52133263,0.5806005,0.59626956,0.49687373,0.45675017,0.52950688,0.53248692,0.55161337,0.60360645
58,0.42959905,0.39800347,0.44522998,0.42939713,0.47047246,0.4066927,0.50184908,0.43019627,0.5288401,0.45729693,0.4582691,0.4183438,0.44768999,0.42928256,0.46444337,0.44742488,0.48198193,0.47161329,0.50279599,0.45011158,0.508128,0.44515228,0.54908085,0.51947847,0.57795145,0.59298744,0.49633388,0.45815718,0.52688654,0.53288773,0.54838181,0.60303596
59,0.42906624,0.39897667,0.44346294,0.4298724,0.47021206,0.40809739,0.50251884,0.43126391,0.52755296,0.45509801,0.45792007,0.4174367,0.44617421,0.43014685,0.46147609,0.44691762,0.47757311,0.46927256,0.5005026,0.44943508,0.50639303,0.44544745,0.54784898,0.518711,0.57763654,0.59156987,0.49404674,0.45660672,0.52498409,0.5330063,0.54495518,0.59995544
60,0.42916419,0.40082879,0.44284555,0.42870607,0.46979526,0.409576,0.5007417,0.43146194,0.52483622,0.45464734,0.45716424,0.41806,0.44528287,0.42965511,0.46040316,0.44755933,0.47713393,0.46699362,0.49712955,0.44975685,0.50296864,0.44566346,0.54426966,0.51793373,0.57634838,0.58911402,0.49042283,0.45742303,0.51999492,0.52955842,0.53997056,0.59808471
